p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
1.5599240300749914e+35,1000000000.0,2.0,2,1.6977056310949628,13.178525900786074,0.1902299596030838,0.8705533616248127,0.056713369408002104,151.7747801787435,0.9989187416364523,True,False
1.2099254744119544e+35,1000000000.0,2.0,2,1.562125745188418,13.375787846577275,0.17245666333538884,0.9016645724715748,0.06163307782450863,269.35354829106166,0.998651488148428,True,False
1.135461501503597e+35,1000000000.0,2.0,2,1.5273375979991237,13.432347302417345,0.1679061066664971,0.9315975126599565,0.06171874436356453,308.3140849318508,0.39666310130804955,True,False
1.4639196536310168e+35,1000000000.0,2.0,2,1.6645197338772517,13.246490160655835,0.18555449868857116,0.8951847458911749,0.057257998123968264,173.5351519698598,0.45307113862707854,True,False
1.3738237958832723e+35,1000000000.0,2.0,2,1.6308313974586206,13.282090563115025,0.1813117659730866,0.9038401151295752,0.058350973002257125,198.53034785472516,0.43845711006915544,True,False
2.283603445798044e+35,1000000000.0,2.0,2,1.8839437815867217,12.8724233707189,0.2161180223615242,0.9812922589642096,0.04406741081107174,62.31195128302663,0.9995871638287562,True,False
2.1430607522871213e+35,1000000000.0,2.0,2,1.8548042567480534,12.909401826505848,0.21216577387156874,0.9592673256518642,0.045992964226088555,71.32199993742967,0.5478060671227039,True,False
2.011167655419456e+35,1000000000.0,2.0,2,1.8248506516700376,12.975073746765295,0.20768295429962838,0.9584068258840286,0.047386245927778174,81.76299282583557,0.999141869049394,True,False
1.771233681420492e+35,1000000000.0,2.0,2,1.7626914804239264,13.088249140114563,0.19887404769879646,0.9617536528285315,0.04998779676922897,107.12286297388312,0.4989450797190943,True,False
2.433362979605363e+35,1000000000.0,2.0,2,1.912208916077425,12.81877035471754,0.22027861262498286,0.9971770198361051,0.04235612853785308,54.445668675099775,0.999443901997982,True,False
1.8873918221350917e+35,1000000000.0,2.0,2,1.7941328371388174,13.043122475967253,0.20312172849502094,0.9647856958648068,0.048549563244195015,93.60782412779979,0.9993566895077923,True,False
1.6622244079925e+35,1000000000.0,2.0,2,1.7305858709069362,13.112647733090116,0.19488845848044095,0.9503599854011435,0.05171367914342492,122.62628607375916,0.4833172856896562,True,False
2.7629899825260174e+35,1000000000.0,2.0,2,1.9648865837483296,12.688120254227123,0.2286775666058767,1.032521136736423,0.03898555633023467,41.56183043180031,0.9997238024162076,True,False
3.1372687541983892e+35,1000000000.0,2.0,2,2.012372047377737,12.542257768402742,0.23692774174454292,1.0176379155724722,0.03723120999503978,33.24576392541551,0.9994283761664235,True,False
2.5929437974046777e+35,1000000000.0,2.0,2,1.9394248158893188,12.72120296660045,0.225127281687197,0.9917397493859332,0.0411649105399949,47.456453500101624,0.5960158584859753,True,False
3.5622478902624224e+35,1000000000.0,2.0,2,2.0555298591552633,12.445535071780952,0.24388976645215918,1.0543238035329208,0.03452071835988971,26.66985634797307,0.9997168717621361,True,False
3.3430119654032695e+35,1000000000.0,2.0,2,2.0345582066789345,12.490437880754177,0.24053363598048058,0.999312504401914,0.03676858687626972,30.444342466253435,0.9997963114663397,True,False
2.944187857515554e+35,1000000000.0,2.0,2,1.9893120329071885,12.640483794300744,0.2323927495818338,1.0686552148085078,0.03700596805123103,36.397171797299464,0.9996205743127232,True,False
1e+33,3000000000.0,2.0,2,0.3748446844850977,25.986312306510158,0.021300513050690403,1.2670560942819693,0.08046532400914691,12233963.621598553,0.015323846201559212,True,False
1.2742749857031426e+33,3000000000.0,2.0,2,0.3773070720470851,25.123925562473563,0.022176387846678768,1.2975090465795849,0.07657034324036135,9517333.604439983,0.01628993933353294,True,False
2.0691380811147986e+33,3000000000.0,2.0,2,0.3803706925821757,23.399963501343173,0.024003536290185062,1.35944646578396,0.06890578435494715,5764853.564763793,0.018396127301064616,True,False
3.359818286283788e+33,3000000000.0,2.0,2,0.38123177934611835,21.703655207391506,0.02593818453342544,1.4215556854903633,0.06155211786494764,3495053.783565799,0.0207557136325917,True,False
6.951927961775648e+33,3000000000.0,2.0,2,0.4148859926070877,18.33832946152191,0.03340814504411057,1.4850391713526423,0.05375597749251869,861139.8594153849,0.07457580183086668,True,False
1.438449888287654e+34,3000000000.0,2.0,2,0.5600202254306493,15.594274086332502,0.05303003452940088,1.3572791708668397,0.06352539361312505,100982.6018231045,0.11839640374032323,True,False
1.6237767391887176e+33,3000000000.0,2.0,2,0.3791332864064214,24.260158506489933,0.023077121806458677,1.32836566291038,0.07270960858847464,7406147.136250386,0.017312992313521038,True,False
2.3357214690901024e+34,3000000000.0,2.0,2,0.7249348739423711,14.597973066839739,0.073331369459472,1.1832604116076022,0.07512078121035545,23616.735145102983,0.16000404646371535,True,False
5.455594781168515e+33,3000000000.0,2.0,2,0.3933111913914066,19.53123844701002,0.02973650222169367,1.4785763067369837,0.05486171633995648,1572999.9773630607,0.06379404477243546,True,False
2.636650898730345e+33,3000000000.0,2.0,2,0.38106037870169396,22.547936710639025,0.024955734039159832,1.3906204625270686,0.06517457433105615,4488851.118849636,0.019542595872304586,True,False
2.976351441631313e+34,3000000000.0,2.0,2,0.8262038699469717,14.270582632397947,0.08549267011673647,1.096355821314986,0.07919222753026225,11559.708797556556,0.18549355055153757,True,False
1.8329807108324376e+34,3000000000.0,2.0,2,0.6363873087714067,15.034301709696607,0.0625059858959049,1.2837323139286465,0.06855453794368162,47900.153031996386,0.13775213659143998,True,False
8.858667904100795e+33,3000000000.0,2.0,2,0.44943857702153156,17.24822707633866,0.03847771262121936,1.4676825797470885,0.05491328377905356,434050.16184002155,0.08709808479456208,True,False
4.281332398719361e+33,3000000000.0,2.0,2,0.38322887028721603,20.70695305241521,0.027329103226807757,1.454034349783499,0.05779271449486623,2527289.128735387,0.05452706101722514,True,False
1.128837891684693e+34,3000000000.0,2.0,2,0.4977710270644272,16.328007507744235,0.04501733529899473,1.4242407191710729,0.05834172249061029,210372.54769201358,0.10161248709404518,True,False
4.832930238571732e+34,3000000000.0,2.0,2,1.0598173003403586,13.828423519045012,0.11317270427031076,0.9541235838641935,0.08091968715656206,2905.7247224429934,0.24593662924343035,True,False
1.06558035900799e+35,3000000000.0,2.0,2,1.4919658208627955,13.30836578790258,0.16554554802878876,0.7942782541700437,0.07013224765461935,376.04426463216123,0.3833695783586637,True,False
1e+35,3000000000.0,2.0,2,1.4568588665951472,13.360505774082066,0.1610193033700618,0.8318431623532262,0.06985194159156327,430.22684547263015,0.3704601567422736,True,False
3.7926901907322693e+34,3000000000.0,2.0,2,0.9383801559999051,14.026059416400727,0.09879307465445442,1.0198642575571724,0.08110288158886007,5745.297430946662,0.2132350081480877,True,False
7.847599703514559e+34,3000000000.0,2.0,2,1.32184590466796,13.498791140986462,0.14460033963435417,0.8560063872733805,0.07514139874294952,792.3944972688029,0.3242823755752826,True,False
1.289272821396803e+35,3000000000.0,2.0,2,1.5966313151678122,13.220447782634611,0.1783371569274727,0.8661137634029189,0.061257066145309354,226.38921825910393,0.42413962884922596,True,False
1.2099254744119544e+35,3000000000.0,2.0,2,1.5620511316228807,13.258529743000098,0.17397355563725242,0.8414434782221696,0.06416546295530025,268.40702294617336,0.4102082600416071,True,False
1.5599240300749914e+35,3000000000.0,2.0,2,1.697647744381614,13.082774679988068,0.19161569556144795,0.8162412303103215,0.05863458612365277,151.32378828599968,0.4679809856916351,True,False
