p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
3.0064139677612413e+33,3000000000.0,1.0,2,0.38123413329878936,22.09419973854603,0.025479849756566527,1.4076432881678167,0.06317325349193675,3921549.2257539076,0.020179519941113173,True,False
6.599517656509135e+33,3000000000.0,1.0,2,0.4088424274448046,18.594130051360906,0.032468591934587135,1.4861260169558703,0.0537517133114295,993078.9531694119,0.07204558829901889,True,False
3.518369631148474e+33,3000000000.0,1.0,2,0.3812269780489077,21.548999421376255,0.026124012204977776,1.4276608476653694,0.06084851066314825,3333951.700510778,0.020984567032234645,True,False
4.1175051054615565e+33,3000000000.0,1.0,2,0.38244827860107533,20.89168072312517,0.027032280881690605,1.449307271723879,0.058346031005291246,2694676.2989954366,0.053103492999092596,True,False
4.8186660501522105e+33,3000000000.0,1.0,2,0.38692943249137174,20.148710376349612,0.028357495584404434,1.4679832995880484,0.056157049301449546,2041614.0960713835,0.0588064274653276,True,False
1.9840882063015996e+34,3000000000.0,1.0,2,0.663634263081003,14.876630705469836,0.06587302068758852,1.245158101176629,0.07137755833911977,38364.76423104605,0.14455703098387077,True,False
7.723335093530239e+33,3000000000.0,1.0,2,0.42825361383151167,17.85339958243842,0.03542121648599546,1.4811893618890644,0.05391578884600559,644625.2953172231,0.0797000152184697,True,False
9.03852494554989e+33,3000000000.0,1.0,2,0.4526985422512636,17.167102498544725,0.03893995603358984,1.4651596605059714,0.05510886523144602,410348.57081889024,0.08813078525925563,True,False
1.0577675602831737e+34,3000000000.0,1.0,2,0.483437239464151,16.55920067841732,0.04311060255245467,1.4387193137071272,0.05718815433531154,256032.06357295456,0.09740848926330255,True,False
1.4486904919154496e+34,3000000000.0,1.0,2,0.5625603096489329,15.583947370948751,0.05330586268441637,1.3618661173585507,0.06302582354964671,97623.0538345932,0.11880938254927857,True,False
1.2378924861387846e+34,3000000000.0,1.0,2,0.5199226344308522,16.033841669312533,0.04788334647308617,1.402508995056384,0.060027788365668716,158978.57861106293,0.10760816430153583,True,False
3.721617260914331e+34,3000000000.0,1.0,2,0.9292495821609397,14.04528019133214,0.09769792234044426,1.02421547048696,0.08114225223512667,6077.558653265203,0.210685417518823,True,False
1.6953848293501704e+34,3000000000.0,1.0,2,0.6105324607821503,15.202916609241841,0.05930143559960126,1.3116585185578113,0.06662607120711096,60565.72356413872,0.13109642214216,True,False
3.1800871678800645e+34,3000000000.0,1.0,2,0.856069787879255,14.204117146555804,0.08899759809973454,1.0965506954256325,0.07799129962170492,9312.439596216058,0.19290663812313505,True,False
2.3219542502889885e+34,3000000000.0,1.0,2,0.7227764951279584,14.611100968489952,0.07304734571669581,1.1907484035332152,0.07450835364603582,23883.144653754098,0.1592826626060527,True,False
2.7173547644259605e+34,3000000000.0,1.0,2,0.7868716073530919,14.384209948776764,0.08077951152345968,1.1310956445467029,0.07761997854336601,15044.44413773212,0.1753672696735982,True,False
4.355363329857582e+34,3000000000.0,1.0,2,1.0066441771489283,13.907490951272905,0.10688347389613552,0.9774287475903398,0.08153371422296239,3896.665840666311,0.23122822098258417,True,False
5.097028631688861e+34,3000000000.0,1.0,2,1.0873543455605956,13.775865224354318,0.11655625104869524,0.9175363552892486,0.08241910495323332,2554.222838616654,0.2534884670430364,True,False
9.560658480212914e+34,3000000000.0,1.0,2,1.4318507911067215,13.382359769514132,0.1579968482185197,0.8317664964161361,0.07109706403494115,481.41352788992367,0.36133464676257315,True,False
5.964990496695477e+34,3000000000.0,1.0,2,1.1710033000075544,13.680592384012124,0.1263969448605246,0.8797668889939583,0.0811577528199677,1677.0880737140076,0.2775537855229723,True,False
6.980755690571396e+34,3000000000.0,1.0,2,1.2568929063127683,13.562241084033518,0.13685169347210893,0.8468620560898908,0.07904382507565882,1097.8065295170836,0.30350404254011426,True,False
8.169493319132765e+34,3000000000.0,1.0,2,1.3441973583976383,13.492163628343903,0.1471176567813866,0.854826309141724,0.07417138154921714,717.4986927250577,0.33141108909678163,True,False
1.3094025149558947e+35,3000000000.0,1.0,2,1.6049396810702004,13.201340154420278,0.17952463577568606,0.833581164254796,0.06241921324883214,223.15507080572874,0.42738896794649595,True,False
1.1188722115874176e+35,3000000000.0,1.0,2,1.5189409761570483,13.304821708225566,0.16858355197448185,0.8058683325424585,0.06822088751906015,334.0027988832928,0.39331799338173207,True,False
1.5323778072388359e+35,3000000000.0,1.0,2,1.6884805404395133,13.106957919629632,0.19022934637126276,0.8500679253738088,0.0576290157874195,154.22769402382934,0.46355357147345455,True,False
2.456087882417329e+35,3000000000.0,1.0,2,1.916230502213733,12.742768141642607,0.22205846266681348,0.9872740386849002,0.04216727555086738,52.065211719125,0.5843027029408969,True,False
