idx,v_inf,b_over_M,eps,ell,M,success,error,alpha_inf,alpha_near_horizon,r_straighten,r_inner,can_escape,n_turning_points
14,1.01,1.495334820521438,7.053456158585982,10.652751384944551,1.0,True,,0.029318212688325827,0.023857896432917698,nan,2.002002002002002,False,0
15,1.01,1.8140461667614618,7.053456158585982,12.923248057971955,1.0,True,,0.035569416626266476,0.028944195203655,nan,2.002002002002002,False,0
16,1.01,2.2006867291396532,7.053456158585982,15.677671836396215,1.0,True,,0.043154874681695786,0.035115591240151275,nan,2.002002002002002,False,0
17,1.01,2.669734744655051,7.053456158585982,19.019165546242927,1.0,True,,0.05236045388481945,0.042604159861382496,nan,2.002002002002002,False,0
18,1.01,3.2387542999383756,7.053456158585982,23.07285557767764,1.0,True,,0.06353412390742484,0.05169207103227869,nan,2.002002002002002,False,0
19,1.01,3.871404981151488,7.053456158585982,27.579853159750247,1.0,True,,0.07596669376143252,0.06180129832529705,nan,2.002002002002002,False,0
20,1.01,3.9240771577657942,7.053456158585982,27.955089257161816,1.0,True,,0.07700228802476819,0.06264322647912511,nan,2.002002002002002,False,0
21,1.01,3.9290530403329034,7.053456158585982,27.990537398394565,1.0,True,,0.07710012373565925,0.0627227647946592,nan,2.002002002002002,False,0
23,1.01,4.029421510994406,7.053456158585982,28.705561451984952,1.0,True,,0.07907372593778723,0.06432721678506045,nan,2.002002002002002,False,0
22,1.01,3.9767493343801,7.053456158585982,28.330325354573382,1.0,True,,0.07803796503988505,0.06348519909770274,nan,2.002002002002002,False,0
24,1.01,4.082093687608712,7.053456158585982,29.080797549396518,1.0,True,,0.08010957185029692,0.0651692801455182,nan,2.002002002002002,False,0
25,1.01,4.134765864223018,7.053456158585982,29.45603364680809,1.0,True,,0.08114550391006586,0.06601138978368946,nan,2.002002002002002,False,0
26,1.01,4.187438040837324,7.053456158585982,29.831269744219657,1.0,True,,0.08218152325058661,0.06685354630448509,nan,2.002002002002002,False,0
27,1.01,4.24011021745163,7.053456158585982,30.20650584163122,1.0,True,,0.08321763100620419,0.06769575031311739,nan,2.002002002002002,False,0
28,1.01,4.292782394065935,7.053456158585982,30.581741939042786,1.0,True,,0.0842538283121274,0.0685380024151041,nan,2.002002002002002,False,0
29,1.01,4.345454570680242,7.053456158585982,30.95697803645436,1.0,True,,0.08529011630444037,0.06938030321627232,nan,2.002002002002002,False,0
30,1.01,4.398126747294548,7.053456158585982,31.332214133865925,1.0,True,,0.086326496120114,0.07022265332276248,nan,2.002002002002002,False,0
32,1.01,4.50347110052316,7.053456158585982,32.082686328689064,1.0,True,,0.08839953577393063,0.07190750387786152,nan,2.002002002002002,False,0
31,1.01,4.450798923908853,7.053456158585982,31.70745023127749,1.0,True,,0.08736296889701768,0.07106505334103247,nan,2.002002002002002,False,0
33,1.01,4.5561432771374655,7.053456158585982,32.45792242610063,1.0,True,,0.08943619789055363,0.07275000554035424,nan,2.002002002002002,False,0
34,1.01,4.608815453751771,7.053456158585982,32.833158523512196,1.0,True,,0.09047295638752059,0.0735925589359447,nan,2.002002002002002,False,0
35,1.01,4.661487630366078,7.053456158585982,33.20839462092377,1.0,True,,0.09150981240641025,0.07443516467240037,nan,2.002002002002002,False,0
36,1.01,4.714159806980383,7.053456158585982,33.583630718335336,1.0,True,,0.09254676708975769,0.07527782335782614,nan,2.002002002002002,False,0
37,1.01,4.766480061189873,7.053456158585982,33.95635972380077,1.0,True,,0.09357689230052685,0.07611490494763903,nan,2.002002002002002,False,0
38,1.01,4.766831983594689,7.053456158585982,33.9588668157469,1.0,True,,0.09358382158106622,0.0761205356006685,nan,2.002002002002002,False,0
40,1.01,4.872176336823301,7.053456158585982,34.70933901057004,1.0,True,,0.09565823456649063,0.07780612319412038,nan,2.002002002002002,False,0
39,1.01,4.819504160208995,7.053456158585982,34.33410291315847,1.0,True,,0.09462097702481896,0.07696330200971939,nan,2.002002002002002,False,0
41,1.01,4.924848513437607,7.053456158585982,35.08457510798161,1.0,True,,0.09669559535255932,0.07864899976336659,nan,2.002002002002002,False,0
42,1.01,4.977520690051913,7.053456158585982,35.45981120539317,1.0,True,,0.09773306053051832,0.07949193232731094,nan,2.002002002002002,False,0
44,1.01,5.082865043280526,7.053456158585982,36.21028340021631,1.0,True,,0.09980830865722722,0.08117796788051841,nan,2.002002002002002,False,0
45,1.01,5.13553721989483,7.053456158585982,36.58551949762787,1.0,True,,0.10084609390614611,0.08202107209131232,nan,2.002002002002002,False,0
43,1.01,5.03019286666622,7.053456158585982,35.835047302804746,1.0,True,,0.09877063124888792,0.08033492149616807,nan,2.002002002002002,False,0
49,1.01,5.346225926352055,7.053456158585982,38.08646388727415,1.0,True,,0.10499833635725944,1.5211011199169964,nan,2.6191824715,True,2
46,1.01,5.188209396509137,7.053456158585982,36.960755595039444,1.0,True,,0.10188398814731715,1.5707943310208174,nan,2.8325984552,True,2
47,1.01,5.240881573123443,7.053456158585982,37.33599169245101,1.0,True,,0.10292199253348747,1.5707939307516796,nan,2.7303610465,True,2
48,1.01,5.2935537497377485,7.053456158585982,37.711227789862576,1.0,True,,0.10396010821849079,1.4588729470852517,nan,2.6668969401,True,2
50,1.01,5.398898102966361,7.053456158585982,38.461699984685715,1.0,True,,0.10603667810583635,1.5707940739920967,nan,2.5805650336,True,2
52,1.01,5.504242456194973,7.053456158585982,39.212172179508855,1.0,True,,0.1081137070622122,1.480393893049608,nan,2.51986683,True,2
51,1.01,5.451570279580666,7.053456158585982,38.83693608209728,1.0,True,,0.10707513462138712,1.4647473130588045,nan,2.5480183439,True,2
53,1.01,5.556914632809279,7.053456158585982,39.58740827692042,1.0,True,,0.10915239658775887,1.5707904919271072,nan,2.4950700454,True,2
55,1.01,5.66225898603789,7.053456158585982,40.33788047174355,1.0,True,,0.11123013153661374,1.4888560360730476,nan,2.4529559957,True,2
54,1.01,5.609586809423584,7.053456158585982,39.96264437433199,1.0,True,,0.11019120435863347,1.492831853066728,nan,2.47293085,True,2
56,1.01,5.714931162652197,7.053456158585982,40.713116569155126,1.0,True,,0.1122691792846608,1.479769251217323,nan,2.4347818934,True,2
58,1.01,5.782393859410877,7.053456158585982,41.19372019482173,1.0,True,,0.11360017302008621,1.5040921200678732,nan,2.4136997394,True,2
57,1.01,5.767603339266502,7.053456158585982,41.08835266656669,1.0,True,,0.11330834876693152,1.5707938798980816,nan,2.4181318108,True,2
59,1.01,5.820275515880808,7.053456158585982,41.46358876397826,1.0,True,,0.11434764114879087,1.4533880847750076,nan,2.4027896371,True,2
60,1.01,5.872947692495114,7.053456158585982,41.838824861389824,1.0,True,,0.11538705759682417,1.5707889825410428,nan,2.3885830004,True,2
62,1.01,5.978292045723726,7.053456158585982,42.58929705621296,1.0,True,,0.11746626736392994,1.570793388980129,nan,2.363041217,True,2
61,1.01,5.92561986910942,7.053456158585982,42.2140609588014,1.0,True,,0.11642659927884948,1.5707934616566877,nan,2.3753719662,True,2
64,1.01,6.083636398952338,7.053456158585982,43.3397692510361,1.0,True,,0.11954598742580932,1.4626841231323646,nan,2.3406505228,True,2
63,1.01,6.0309642223380315,7.053456158585982,42.96453315362453,1.0,True,,0.1185060630223863,1.4923400650130418,nan,2.3514944898,True,2
65,1.01,6.136308575566644,7.053456158585982,43.71500534844767,1.0,True,,0.1205860417470723,1.5707885107859156,nan,2.330440041,True,2
67,1.01,6.241652928795255,7.053456158585982,44.4654775432708,1.0,True,,0.12266654484109907,1.5034601479694494,nan,2.3116891957,True,2
66,1.01,6.1889807521809495,7.053456158585982,44.090241445859235,1.0,True,,0.12162622716034353,1.416778600047896,nan,2.3208034734,True,2
75,1.05,0.1,3.1234752377721207,0.3279648999660727,1.0,True,,0.001963246935075495,0.0016584513426532678,nan,2.002002002002002,False,0
76,1.05,0.12118461116904865,3.1234752377721207,0.3974429887948446,1.0,True,,0.0023791538806986843,0.0020097882427207504,nan,2.002002002002002,False,0
68,1.01,6.294325105409561,7.053456158585982,44.84071364068237,1.0,True,,0.12370699596613506,1.5707865230289815,nan,2.3030521595,True,2
77,1.05,0.14685709984193512,3.1234752377721207,0.481639740589678,1.0,True,,0.0028831696539406383,0.0024355548355496077,nan,2.002002002002002,False,0
78,1.05,0.17796820541759065,3.1234752377721207,0.583673246869216,1.0,True,,0.0034939602026880672,0.00295151902457959,nan,2.002002002002002,False,0
79,1.05,0.21567007773984098,3.1234752377721207,0.7073221547162207,1.0,True,,0.004234146122749789,0.003576789286901566,nan,2.002002002002002,False,0
80,1.05,0.26135894511701124,3.1234752377721207,0.8571656029053888,1.0,True,,0.005131140699309167,0.004334522520337841,nan,2.002002002002002,False,0
81,1.05,0.31672682139557734,3.1234752377721207,1.038752802955727,1.0,True,,0.006218165690573133,0.005252781969573251,nan,2.002002002002002,False,0
69,1.01,6.3469972820238665,7.053456158585982,45.21594973809393,1.0,True,,0.12474758171358069,1.5707867385274088,nan,2.2948528086,True,2
70,1.01,6.399669458638174,7.053456158585982,45.591185835505506,1.0,True,,0.12578830326291066,1.5707880096349967,nan,2.2870562118,True,2
71,1.01,6.45234163525248,7.053456158585982,45.96642193291707,1.0,True,,0.12682916179495796,1.5707884819168527,nan,2.2796313631,True,2
82,1.05,0.3838241669763176,3.1234752377721207,1.258808545269492,1.0,True,,0.0075354826685447235,0.006365577122004135,nan,2.002002002002002,False,0
83,1.05,0.4651358243230906,3.1234752377721207,1.5254822409475917,1.0,True,,0.009131885868313457,0.00771412429553772,nan,2.002002002002002,False,0
84,1.05,0.5636730401138865,3.1234752377721207,1.8486497221452287,1.0,True,,0.011066512455344681,0.009348374978395857,nan,2.002002002002002,False,0
72,1.01,7.014836591387282,7.053456158585982,49.973630780564875,1.0,True,,0.13795351858734992,1.5385346608299553,nan,2.2177200618,True,2
73,1.01,8.509958608886487,7.053456158585982,60.62486615875381,1.0,True,,0.16760988410971217,1.5707839171925508,nan,2.1311919122,True,2
74,1.01,10.323746616403968,7.053456158585982,73.54627509266732,1.0,True,,0.20379072991320898,1.5707829876112402,nan,2.0832219292,True,2
85,1.05,0.683084981926769,3.1234752377721207,2.240278977659394,1.0,True,,0.01341103836233794,0.011328869190212813,nan,2.002002002002002,False,0
88,1.05,1.2156740838121438,3.1234752377721207,3.986984292887968,1.0,True,,0.023868935253789872,0.020162720038166375,nan,2.002002002002002,False,0
86,1.05,0.8277938793021213,3.1234752377721207,2.7148733681784747,1.0,True,,0.0162523429934723,0.01372898369287982,nan,2.002002002002002,False,0
87,1.05,1.0031587939134596,3.1234752377721207,3.290008734959139,1.0,True,,0.019695745002565632,0.01663766043275744,nan,2.002002002002002,False,0
89,1.05,1.4732099115506416,3.1234752377721207,4.83161141270733,1.0,True,,0.028926763802515378,0.024434889817059914,nan,2.002002002002002,False,0
90,1.05,1.785303703016531,3.1234752377721207,5.855169503688757,1.0,True,,0.03505707812503551,0.02961270742916632,nan,2.002002002002002,False,0
91,1.05,2.1635133506872095,3.1234752377721207,7.095564396333934,1.0,True,,0.04248786442198028,0.03588850324234964,nan,2.002002002002002,False,0
92,1.05,2.6218452416207505,3.1234752377721207,8.598732123946732,1.0,True,,0.051496020133484914,0.04349572114664401,nan,2.002002002002002,False,0
93,1.05,3.1772729615123114,3.1234752377721207,10.420340089872928,1.0,True,,0.06241819661134634,0.05271791729479241,nan,2.002002002002002,False,0
95,1.05,3.8250716149255117,3.1234752377721207,12.544892295521096,1.0,True,,0.07516631430791927,0.06347954730990571,nan,2.002002002002002,False,0
97,1.05,3.876414858078874,3.1234752377721207,12.71328011156836,1.0,True,,0.07617720124799071,0.06433279138169318,nan,2.002002002002002,False,0
94,1.05,3.7737283717721493,3.1234752377721207,12.376504479473834,1.0,True,,0.07415550431889788,0.06262634951252499,nan,2.002002002002002,False,0
96,1.05,3.850365884188012,3.1234752377721207,12.627848620405004,1.0,True,,0.07566431848089147,0.06389989252078797,nan,2.002002002002002,False,0
98,1.05,3.9277581012322376,3.1234752377721207,12.881667927615624,1.0,True,,0.07718816618994478,0.06518608235670277,nan,2.002002002002002,False,0
99,1.05,3.9791013443856,3.1234752377721207,13.050055743662886,1.0,True,,0.07819921018533849,0.06603942086405931,nan,2.002002002002002,False,0
100,1.05,4.0304445875389625,3.1234752377721207,13.218443559710149,1.0,True,,0.07921033428646336,0.06689280753320136,nan,2.002002002002002,False,0
101,1.05,4.081787830692325,3.1234752377721207,13.386831375757412,1.0,True,,0.08022153954635544,0.06774624299388539,nan,2.002002002002002,False,0
102,1.05,4.1331310738456875,3.1234752377721207,13.555219191804674,1.0,True,,0.08123282701880548,0.06859972787619013,nan,2.002002002002002,False,0
103,1.05,4.18447431699905,3.1234752377721207,13.723607007851937,1.0,True,,0.082244197758369,0.06945326281052079,nan,2.002002002002002,False,0
104,1.05,4.235817560152412,3.1234752377721207,13.8919948238992,1.0,True,,0.08325565282037654,0.07030684842761324,nan,2.002002002002002,False,0
105,1.05,4.287160803305775,3.1234752377721207,14.060382639946463,1.0,True,,0.08426719326094369,0.07116048535853846,nan,2.002002002002002,False,0
106,1.05,4.338504046459137,3.1234752377721207,14.228770455993725,1.0,True,,0.08527882013698135,0.07201417423470666,nan,2.002002002002002,False,0
107,1.05,4.3898472896125,3.1234752377721207,14.397158272040988,1.0,True,,0.08629053450620594,0.07286791568787164,nan,2.002002002002002,False,0
108,1.05,4.441190532765862,3.1234752377721207,14.56554608808825,1.0,True,,0.08730233742714968,0.0737217103501351,nan,2.002002002002002,False,0
110,1.05,4.543877019072587,3.1234752377721207,14.902321720182776,1.0,True,,0.08932621316246346,0.0754294618321292,nan,2.002002002002002,False,0
109,1.05,4.492533775919225,3.1234752377721207,14.733933904135514,1.0,True,,0.08831422995917072,0.07457555885395083,nan,2.002002002002002,False,0
111,1.05,4.595220262225951,3.1234752377721207,15.070709536230043,1.0,True,,0.09033828809806899,0.07628341991784128,nan,2.002002002002002,False,0
112,1.05,4.646563505379313,3.1234752377721207,15.239097352277305,1.0,True,,0.0913504558278851,0.07713743374462327,nan,2.002002002002002,False,0
114,1.05,4.6979067485326755,3.1234752377721207,15.407485168324568,1.0,True,,0.09236271741467691,0.0779915039463808,nan,2.002002002002002,False,0
113,1.05,4.6660509253389435,3.1234752377721207,15.303009249653876,1.0,True,,0.09173465041852794,0.07746159094815218,nan,2.002002002002002,False,0
116,1.05,4.8005932348394005,3.1234752377721207,15.744260800419093,1.0,True,,0.09438752641464644,0.07969981601231807,nan,2.002002002002002,False,0
115,1.05,4.749249991686038,3.1234752377721207,15.57587298437183,1.0,True,,0.09337507392208717,0.07884563115739322,nan,2.002002002002002,False,0
118,1.05,4.9032797211461245,3.1234752377721207,16.081036432513617,1.0,True,,0.09641272361783709,0.08140836119445143,nan,2.002002002002002,False,0
117,1.05,4.851936477992763,3.1234752377721207,15.912648616466356,1.0,True,,0.09540007595778384,0.0805540591461952,nan,2.002002002002002,False,0
119,1.05,4.954622964299488,3.1234752377721207,16.24942424856088,1.0,True,,0.09742547046206342,0.08226272279290456,nan,2.002002002002002,False,0
120,1.05,5.0059662074528495,3.1234752377721207,16.417812064608142,1.0,True,,0.09843831755864954,0.08311714457776799,nan,2.002002002002002,False,0
121,1.05,5.057309450606214,3.1234752377721207,16.58619988065541,1.0,True,,0.0994512659767227,1.5052607935139903,nan,2.811013789,True,2
122,1.05,5.108652693759576,3.1234752377721207,16.75458769670267,1.0,True,,0.10046431678636059,1.570793952711687,nan,2.7114074487,True,2
123,1.05,5.159995936912939,3.1234752377721207,16.922975512749936,1.0,True,,0.10147747105860258,1.570793335714945,nan,2.6495786166,True,2
124,1.05,5.211339180066301,3.1234752377721207,17.091363328797197,1.0,True,,0.10249072986545965,1.570794251919081,nan,2.6030947134,True,2
126,1.05,5.314025666373026,3.1234752377721207,17.428138960891722,1.0,True,,0.10451756537598696,1.4329725557460908,nan,2.5337678233,True,2
127,1.05,5.365368909526389,3.1234752377721207,17.596526776938987,1.0,True,,0.10553114422863454,1.4413854806091848,nan,2.50634376,True,2
125,1.05,5.262682423219664,3.1234752377721207,17.25975114484446,1.0,True,,0.10350409427992552,1.5395028477938917,nan,2.5654739662,True,2
128,1.05,5.416712152679751,3.1234752377721207,17.764914592986248,1.0,True,,0.10654483191387337,1.4446462720462012,nan,2.4821880665,True,2
129,1.05,5.4680553958331135,3.1234752377721207,17.933302409033512,1.0,True,,0.10755862950873378,1.4431236987724383,nan,2.4606215214,True,2
130,1.05,5.519398638986477,3.1234752377721207,18.101690225080777,1.0,True,,0.10857253809128196,1.4375865268843948,nan,2.4411635579,True,2
131,1.05,5.5707418821398385,3.1234752377721207,18.270078041128038,1.0,True,,0.1095865587406309,1.57079104533658,nan,2.4234599366,True,2
132,1.05,5.622085125293202,3.1234752377721207,18.438465857175302,1.0,True,,0.11060069253695101,1.41823631858386,nan,2.4072410435,True,2
134,1.05,5.673428368446565,3.1234752377721207,18.606853673222567,1.0,True,,0.11161494056148112,1.5707894871038657,nan,2.3922963275,True,2
133,1.05,5.654535670821794,3.1234752377721207,18.544892256356594,1.0,True,,0.1112417158571558,1.4741520223402202,nan,2.397658748,True,2
135,1.05,5.724771611599927,3.1234752377721207,18.775241489269828,1.0,True,,0.11262930389653915,1.5707885825195906,nan,2.3784578528,True,2
136,1.05,5.77611485475329,3.1234752377721207,18.943629305317092,1.0,True,,0.11364378362553319,1.570790555189147,nan,2.3655892866,True,2
137,1.05,5.827458097906652,3.1234752377721207,19.112017121364353,1.0,True,,0.11465838083297211,1.4446928785741147,nan,2.3535782805,True,2
138,1.05,5.878801341060013,3.1234752377721207,19.280404937411614,1.0,True,,0.11567309660447692,1.4233830137488264,nan,2.3423310503,True,2
140,1.05,5.98148782736674,3.1234752377721207,19.617180569506143,1.0,True,,0.11770288818779294,1.4803181169791195,nan,2.3218229217,True,2
139,1.05,5.930144584213377,3.1234752377721207,19.44879275345888,1.0,True,,0.11668793202679129,1.5303935433012914,nan,2.3317684274,True,2
144,1.05,6.18686079998019,3.1234752377721207,20.290731833695194,1.0,True,,0.12176394201652835,1.4666846193916205,nan,2.2871597518,True,2
142,1.05,6.084174313673465,3.1234752377721207,19.95395620160067,1.0,True,,0.119733167083104,1.4219802075845602,nan,2.3035588601,True,2
143,1.05,6.1355175568268265,3.1234752377721207,20.12234401764793,1.0,True,,0.1207484919989374,1.5140843689821717,nan,2.2951461238,True,2
141,1.05,6.032831070520102,3.1234752377721207,19.785568385553404,1.0,True,,0.11871796617650433,1.448158252508126,nan,2.3124364971,True,2
148,1.05,8.304087095696602,3.1234752377721207,27.23449093649691,1.0,True,,0.163760592322067,1.4418268898673559,nan,2.1274264011,True,2
150,1.1,0.1,2.1821789023599227,0.24003967925959155,1.0,True,,0.001966430571338508,0.0017373319241664996,nan,2.002002002002002,False,0
147,1.05,6.8524270661005495,3.1234752377721207,22.473555572584758,1.0,True,,0.13493911318592028,1.4303208132778964,nan,2.2107547435,True,2
151,1.1,0.12115276586285885,2.1821789023599227,0.2908147105913303,1.0,True,,0.0023823857442041557,0.002104826173671793,nan,2.002002002002002,False,0
145,1.05,6.238204043133552,3.1234752377721207,20.45911964974246,1.0,True,,0.12277951822958981,1.4343240292920467,nan,2.2795657139,True,2
153,1.1,0.1778279410038923,2.1821789023599227,0.4268576192196787,1.0,True,,0.0034968678693043094,0.003089464949698973,nan,2.002002002002002,False,0
154,1.1,0.2154434690031883,2.1821789023599227,0.5171498119809907,1.0,True,,0.004236556181312491,0.003742975022364916,nan,2.002002002002002,False,0
155,1.1,0.26101572156825364,2.1821789023599227,0.6265413008695445,1.0,True,,0.005132712173653671,0.0045347227184680495,nan,2.002002002002002,False,0
152,1.1,0.14677992676220694,2.1821789023599227,0.3523300654174649,1.0,True,,0.002886327499885961,0.002550056006837549,nan,2.002002002002002,False,0
156,1.1,0.31622776601683794,2.1821789023599227,0.7590721152765894,1.0,True,,0.00621843553505599,0.005493950806081194,nan,2.002002002002002,False,0
157,1.1,0.3831186849557287,2.1821789023599227,0.9196368625512962,1.0,True,,0.007533829358206087,0.00665608902075721,nan,2.002002002002002,False,0
146,1.05,6.289547286286915,3.1234752377721207,20.62750746578972,1.0,True,,0.1237952217330353,1.5504840580964852,nan,2.2723338041,True,2
158,1.1,0.4641588833612779,2.1821789023599227,1.114165494875313,1.0,True,,0.009127483035659224,0.008064063802426953,nan,2.002002002002002,False,0
160,1.1,0.6812920690579611,2.1821789023599227,1.6353712973877648,1.0,True,,0.013397527683757694,0.011836575049248668,nan,2.002002002002002,False,0
159,1.1,0.5623413251903491,2.1821789023599227,1.3498423133310504,1.0,True,,0.01105826998317502,0.009769885873562362,nan,2.002002002002002,False,0
161,1.1,0.8254041852680184,2.1821789023599227,1.981297558912596,1.0,True,,0.01623170252251003,0.014340494715170697,nan,2.002002002002002,False,0
149,1.05,10.063275658059064,3.1234752377721207,33.00401194526356,1.0,True,,0.19887519749569116,1.4922485300409178,nan,2.0810430935,True,2
162,1.1,1.0,2.1821789023599227,2.4003967925959153,1.0,True,,0.019665560573437404,0.01737418459061937,nan,2.002002002002002,False,0
163,1.1,1.2115276586285881,2.1821789023599227,2.908147105913302,1.0,True,,0.023826089117368783,0.021049800667729136,nan,2.002002002002002,False,0
164,1.1,1.467799267622069,2.1821789023599227,3.523300654174648,1.0,True,,0.0288672440203231,0.025503296975599266,nan,2.002002002002002,False,0
165,1.1,1.7782794100389228,2.1821789023599227,4.268576192196787,1.0,True,,0.034975737973411,0.030899517156099517,nan,2.002002002002002,False,0
167,1.1,2.610157215682536,2.1821789023599227,6.265413008695444,1.0,True,,0.05134945948866722,0.045362627793661035,nan,2.002002002002002,False,0
166,1.1,2.1544346900318834,2.1821789023599227,5.1714981198099075,1.0,True,,0.042378118453809704,0.037438408039945824,nan,2.002002002002002,False,0
168,1.1,3.1622776601683795,2.1821789023599227,7.590721152765894,1.0,True,,0.06222410042452223,0.054966906645442924,nan,2.002002002002002,False,0
169,1.1,3.6621513195677524,2.1821789023599227,8.790616281491332,1.0,True,,0.07207600571292273,0.06366669487010915,nan,2.002002002002002,False,0
171,1.1,3.7618016956104126,2.1821789023599227,9.02981672452511,1.0,True,,0.0740408014707734,0.06540156332152439,nan,2.002002002002002,False,0
170,1.1,3.7119765075890823,2.1821789023599227,8.91021650300822,1.0,True,,0.07305836827445572,0.06453410478295843,nan,2.002002002002002,False,0
172,1.1,3.8116268836317424,2.1821789023599227,9.149416946041999,1.0,True,,0.07502330626554053,0.0662690711468452,nan,2.002002002002002,False,0
173,1.1,3.8311868495572874,2.1821789023599227,9.196368625512962,1.0,True,,0.0754090297653653,0.0666096439095972,nan,2.002002002002002,False,0
174,1.1,3.8614520716530722,2.1821789023599227,9.269017167558887,1.0,True,,0.07600588362304979,0.06713662892029527,nan,2.002002002002002,False,0
175,1.1,3.911277259674402,2.1821789023599227,9.388617389075776,1.0,True,,0.07698853450823011,0.06800423730358979,nan,2.002002002002002,False,0
176,1.1,3.961102447695732,2.1821789023599227,9.508217610592665,1.0,True,,0.07797125988665558,0.0688718969587893,nan,2.002002002002002,False,0
177,1.1,4.010927635717062,2.1821789023599227,9.627817832109553,1.0,True,,0.07895406072455416,0.06973960854830455,nan,2.002002002002002,False,0
178,1.1,4.060752823738392,2.1821789023599227,9.747418053626443,1.0,True,,0.0799369379888164,0.07060737273490084,nan,2.002002002002002,False,0
179,1.1,4.110578011759722,2.1821789023599227,9.867018275143332,1.0,True,,0.0809198926470042,0.0714751901817029,nan,2.002002002002002,False,0
180,1.1,4.160403199781052,2.1821789023599227,9.98661849666022,1.0,True,,0.08190292566735961,0.07234306155219941,nan,2.002002002002002,False,0
181,1.1,4.210228387802382,2.1821789023599227,10.106218718177109,1.0,True,,0.08288603801881363,0.07321098751024764,nan,2.002002002002002,False,0
182,1.1,4.260053575823712,2.1821789023599227,10.225818939694,1.0,True,,0.08386923067099505,0.07407896872007831,nan,2.002002002002002,False,0
183,1.1,4.309878763845042,2.1821789023599227,10.345419161210886,1.0,True,,0.0848525045942392,0.07494700584629992,nan,2.002002002002002,False,0
184,1.1,4.359703951866372,2.1821789023599227,10.465019382727776,1.0,True,,0.08583586075959695,0.0758150995539038,nan,2.002002002002002,False,0
185,1.1,4.409529139887702,2.1821789023599227,10.584619604244667,1.0,True,,0.08681930013884341,0.07668325050826845,nan,2.002002002002002,False,0
186,1.1,4.459354327909032,2.1821789023599227,10.704219825761554,1.0,True,,0.08780282370448687,0.07755145937516447,nan,2.002002002002002,False,0
187,1.1,4.509179515930362,2.1821789023599227,10.823820047278444,1.0,True,,0.08878643242977784,0.07841972682075926,nan,2.002002002002002,False,0
188,1.1,4.559004703951691,2.1821789023599227,10.94342026879533,1.0,True,,0.08977012728871775,0.07928805351162146,nan,2.002002002002002,False,0
189,1.1,4.608829891973022,2.1821789023599227,11.063020490312221,1.0,True,,0.09075390925606809,0.08015644011472609,nan,2.002002002002002,False,0
190,1.1,4.6415888336127775,2.1821789023599227,11.141654948753127,1.0,True,,0.091400771729955,0.0807274177620664,nan,2.002002002002002,False,0
191,1.1,4.658655079994352,2.1821789023599227,11.18262071182911,1.0,True,,0.09173777930735917,0.08102488729745883,nan,2.002002002002002,False,0
192,1.1,4.708480268015681,2.1821789023599227,11.302220933345998,1.0,True,,0.09272173841889939,0.08189339572762103,nan,2.002002002002002,False,0
193,1.1,4.758305456037012,2.1821789023599227,11.421821154862887,1.0,True,,0.09370578756778386,0.08276196607343445,nan,2.002002002002002,False,0
194,1.1,4.808130644058341,2.1821789023599227,11.541421376379775,1.0,True,,0.09468992773190377,0.08363059900354582,nan,2.002002002002002,False,0
195,1.1,4.857955832079671,2.1821789023599227,11.661021597896664,1.0,True,,0.09567415988995516,0.0844992951870318,nan,2.002002002002002,False,0
196,1.1,4.907781020101002,2.1821789023599227,11.780621819413554,1.0,True,,0.09665848502144823,1.5707948672253573,nan,2.7853953334,True,2
197,1.1,4.957606208122332,2.1821789023599227,11.900222040930444,1.0,True,,0.0976429041067162,1.5707958188001818,nan,2.6888793824,True,2
198,1.1,5.007431396143661,2.1821789023599227,12.019822262447331,1.0,True,,0.09862741812692442,1.5707927322532218,nan,2.6289746899,True,2
199,1.1,5.057256584164992,2.1821789023599227,12.139422483964221,1.0,True,,0.09961202806407972,1.4508696841794495,nan,2.5839405794,True,2
200,1.1,5.107081772186321,2.1821789023599227,12.259022705481108,1.0,True,,0.10059673490103932,1.5707934261981213,nan,2.5474953191,True,2
201,1.1,5.156906960207651,2.1821789023599227,12.378622926997998,1.0,True,,0.10158153962152001,1.500627919724458,nan,2.5167814077,True,2
202,1.1,5.206732148228982,2.1821789023599227,12.498223148514887,1.0,True,,0.10256644321010748,1.5707921197928456,nan,2.4902167607,True,2
203,1.1,5.256557336250311,2.1821789023599227,12.617823370031775,1.0,True,,0.10355144665226533,1.5707905599828693,nan,2.4668190069,True,2
204,1.1,5.306382524271641,2.1821789023599227,12.737423591548664,1.0,True,,0.10453655093434455,1.570791013770232,nan,2.4459299349,True,2
205,1.1,5.356207712292971,2.1821789023599227,12.857023813065553,1.0,True,,0.10552175704359242,1.5707905799170092,nan,2.4270838515,True,2
206,1.1,5.406032900314301,2.1821789023599227,12.976624034582441,1.0,True,,0.10650706596816216,1.570792526950225,nan,2.4099374876,True,2
207,1.1,5.455858088335631,2.1821789023599227,13.096224256099331,1.0,True,,0.10749247869712195,1.5707890800352324,nan,2.3942295832,True,2
208,1.1,5.505683276356962,2.1821789023599227,13.215824477616222,1.0,True,,0.10847799622046433,1.440624164066596,nan,2.3797561155,True,2
209,1.1,5.555508464378291,2.1821789023599227,13.335424699133108,1.0,True,,0.10946361952911553,1.421881881194559,nan,2.366354358,True,2
210,1.1,5.605333652399621,2.1821789023599227,13.455024920649999,1.0,True,,0.110449349614945,1.5388907871524033,nan,2.3538922098,True,2
