p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
2.0619860095022317e+35,30000000000.0,2.0,0,1.8360340354778732,12.600818704202698,0.21516187761607342,0.7549234155887479,0.05235610873109076,75.69191175201566,0.5376967622018768,True,False
2.8651202696637702e+35,30000000000.0,2.0,0,1.9784774519994037,12.37500081852221,0.23608545410257764,0.8696168730343411,0.04157574989420545,37.792244294393626,0.5959452049725399,True,False
3.268027589410112e+35,30000000000.0,2.0,0,2.0261503103878384,12.276394877820405,0.2437160732124413,0.8223901785330007,0.040541456993716384,31.433101357307166,0.6285110216574107,True,False
1.5252229565390322e+33,30000000000.0,2.0,1,0.32587672528095973,18.226479053271706,0.026401823513425363,1.1134805418375238,0.09805380182376065,5095696.575808687,0.016954837856086678,True,False
1.2349991726875902e+33,30000000000.0,2.0,1,0.3178423680397228,18.562745598317747,0.025284416517192862,1.1019072700882784,0.09994559337806676,6447742.899185516,0.016070521272594278,True,False
1.8836490894897945e+33,30000000000.0,2.0,1,0.33289247843729375,17.86687536241957,0.027513049893173082,1.128376379925698,0.09577389396156949,4050066.997847831,0.01788444153482227,True,False
2.3263050671536287e+33,30000000000.0,2.0,1,0.3389579512793305,17.489229216416323,0.028619267721595957,1.1462604607412534,0.09316308697881531,3234893.7802439798,0.018861352883236503,True,False
1e+33,30000000000.0,2.0,1,0.308720185312704,18.870147358291916,0.024158674121915382,1.0940429497988964,0.10138501157457261,8213287.3612942705,0.015229521029647497,True,False
2.87298483335368e+33,30000000000.0,2.0,1,0.34412179020947975,17.09589190261281,0.02972376173885633,1.1667111043134828,0.0902872924319863,2594278.003422176,0.019887656845178438,True,False
4.3819424216194276e+33,30000000000.0,2.0,1,0.3560274186963887,16.1926236791011,0.0324675549055318,1.2121698768078055,0.08401127635692875,1552381.3108585617,0.05490617037585018,True,False
3.548133892335731e+33,30000000000.0,2.0,1,0.34843576397728804,16.689397282729296,0.03082942560602762,1.1893423774883631,0.08720586172445649,2087503.6923658536,0.020965516722783233,True,False
5.411695265464648e+33,30000000000.0,2.0,1,0.3700326729931132,15.661793400968865,0.034888471512286454,1.2244207688352764,0.08189829475176326,1056267.4201599595,0.06296531080020569,True,False
6.68343917568619e+33,30000000000.0,2.0,1,0.39241429566218844,15.14888654183818,0.03825141175440314,1.2206603974751318,0.08138385033097097,662536.2294081356,0.07216324567137315,True,False
1.5547718420411854e+34,30000000000.0,2.0,1,0.5767017565708835,13.728655796951992,0.06203069093501771,1.0459428874246344,0.09260146361177006,67219.22466067807,0.12351177006272195,True,False
8.254041852680274e+33,30000000000.0,2.0,1,0.42378892912225985,14.684745560399616,0.0426153973493382,1.1985857343248065,0.08260438803085317,391813.2766890193,0.08264724923549426,True,False
1.2589254117941712e+34,30000000000.0,2.0,1,0.5159225201022528,13.978456136010092,0.0545015229824975,1.1073697692593876,0.0887847924227631,123084.71745847256,0.10813696761204607,True,False
1.0193734859388716e+34,30000000000.0,2.0,1,0.4646537381372619,14.289364674014225,0.04801753664950942,1.157636953744793,0.08547495238955623,223227.77262825216,0.09457944096141065,True,False
1.9201419386387932e+34,30000000000.0,2.0,1,0.6469493190716893,13.538065301293779,0.07056624634663183,0.9699453632730823,0.09712684547064133,37005.21589427944,0.14090965916124976,True,False
2.3713737056616555e+34,30000000000.0,2.0,1,0.7269808681031028,13.405059997442143,0.08008249228976744,0.91116780196288,0.09893321738527651,20024.559483185338,0.16054859034208988,True,False
6.81292069057965e+34,30000000000.0,2.0,1,1.2418931725932871,13.054818512546722,0.1404742628713969,0.6388543906623295,0.09228341322270484,1124.7307809725942,0.29820505688295496,True,False
2.928644564625249e+34,30000000000.0,2.0,1,0.8157266523608474,13.296271694431512,0.09059372818125432,0.8365451199607856,0.10131943523200801,11069.062485229639,0.182655865219355,True,False
5.516538667595586e+34,30000000000.0,2.0,1,1.12738979948335,13.104074589238504,0.12704310674822494,0.696356932115363,0.09502298395390897,1914.1760465105315,0.26427855274644535,True,False
3.6168736144081907e+34,30000000000.0,2.0,1,0.9128397267509829,13.224983681082453,0.10192547603613326,0.781457154274758,0.10082226777584442,6110.144207612894,0.20619558497189577,True,False
4.46683592150969e+34,30000000000.0,2.0,1,1.017203694780312,13.163159787380907,0.11411195259737757,0.751837999594999,0.09717409812581092,3348.139741060533,0.2336775696924988,True,False
8.413951416452034e+34,30000000000.0,2.0,1,1.3593904827924082,13.003436046611847,0.1543723302843405,0.6932473466366952,0.08134688485834926,618.5892486931332,0.33563817778658395,True,False
1.039122303835167e+35,30000000000.0,2.0,1,1.477002884042502,12.916251755344828,0.1688605513230268,0.6142500471123724,0.07910931955761691,384.1451686714421,0.3767220178267372,True,False
1.2833151855576539e+35,30000000000.0,2.0,1,1.593234070907362,12.855080837174661,0.18301561017237478,0.6847636558822766,0.06848710179246617,222.3703392718993,0.42155112915738885,True,False
1.8077686769634454e+35,30000000000.0,2.0,1,1.7721697268238397,12.685346205976735,0.20629388275858093,0.7444320747500198,0.056106114148996876,100.11224070951705,0.5023536424554641,True,False
1.5848931924611239e+35,30000000000.0,2.0,1,1.705118453899513,12.737209502833231,0.19768040558139013,0.6289144590263304,0.0646761020269962,142.83494149022584,0.47015765630664935,True,False
1.692666615037873e+35,30000000000.0,2.0,1,1.7390734378986725,12.71013661464897,0.20204637558864022,0.7375904171290697,0.0580440161422203,114.92403716167658,0.48607540715511915,True,False
1.9306977288832457e+35,30000000000.0,2.0,1,1.8045310552761322,12.655522814790135,0.21055600427196106,0.7538435205946418,0.05411171698898185,87.16896782416596,0.5189885786732311,True,False
2.351952635070971e+35,30000000000.0,2.0,1,1.896617599650267,12.514652546649861,0.22379188830407257,0.7835242293764465,0.048256563185460795,57.311717761534666,0.5709827647870966,True,False
2.202201949987369e+35,30000000000.0,2.0,1,1.8668054365530473,12.56616893130896,0.2193711561799914,0.7711547660600521,0.05024044229248131,65.9271913435171,0.5533091295723578,True,False
2.0619860095022317e+35,30000000000.0,2.0,1,1.8360912255149906,12.618223832813303,0.21487178374818305,0.7644472839807166,0.05211002140748337,75.8460637807396,0.5359755612171473,True,False
